probe_id,mean_tumor,mean_normal,mean_difference_tumor_minus_normal,t_statistic,p_value,fdr_bh,entrez_id,gene_symbol,minus_log10_fdr,abs_diff
gene_5564,5.166949770467253,5.07755251794965,0.08939725251760322,1.2586784749937752,0.21794139027034776,0.30711690916576306,5564,PRKAB1,0.5126962716219884,0.08939725251760322
gene_51377,4.176956858500346,4.259382487582263,-0.08242562908191697,-1.2523059420246896,0.21840204086925308,0.3077111359044588,51377,UCHL5,0.5118567865788479,0.08242562908191697
gene_54496,6.020703522686795,5.8207250970986895,0.19997842558810586,1.267732909344606,0.2185034117884666,0.3077990443977026,54496,PRMT7,0.5117327328263364,0.19997842558810586
gene_1026,7.705743723642056,7.950536540399233,-0.2447928167571778,-1.2664516076059702,0.21859683165344296,0.3078757231259567,1026,CDKN1A,0.5116245550984551,0.2447928167571778
gene_6612,9.43412202486644,9.354529887065324,0.07959213780111618,1.248367350905437,0.21882710673959152,0.30814508950116876,6612,SUMO3,0.5112447486522347,0.07959213780111618
gene_4205,6.0981718823034,6.209695493158883,-0.11152361085548268,-1.2559816926676597,0.21894459843349345,0.3082205337706382,4205,MEF2A,0.5111384317881906,0.11152361085548268
gene_10541,9.92413935942089,10.028107692820285,-0.10396833339939526,-1.2553832613071125,0.2189587431243865,0.3082205337706382,10541,ANP32B,0.5111384317881906,0.10396833339939526
gene_4292,8.061922245401846,8.213340022128579,-0.15141777672673307,-1.2489572696198754,0.21969055308489663,0.30919556188048986,4292,MLH1,0.5097667484686101,0.15141777672673307
gene_9575,5.787199318143739,5.921055538917676,-0.13385622077393666,-1.2644675345006797,0.21978740715336406,0.30927675593195225,9575,CLOCK,0.5096527186965396,0.13385622077393666
gene_5365,3.704698235344637,3.597343617921097,0.10735461742354024,1.2651980704527757,0.21983058713967718,0.3092824063142759,5365,PLXNB3,0.5096447843548836,0.10735461742354024
gene_27230,7.874426802375255,7.770164818829102,0.10426198354615313,1.2480020369094733,0.21996208879275078,0.30941229340868415,27230,SERP1,0.509462435130861,0.10426198354615313
gene_10488,7.346564953375722,7.171115939330221,0.17544901404550117,1.25369149120384,0.2202206674386476,0.3097208567699021,10488,CREB3,0.5090295480333091,0.17544901404550117
gene_5705,8.999353834415961,8.837116853967126,0.16223698044883506,1.257420505134439,0.22033091435309035,0.30982073195269844,5705,PSMC5,0.5088895243708695,0.16223698044883506
gene_7006,4.170538805240245,4.273932204489438,-0.10339339924919333,-1.2658892069895606,0.2205452910758851,0.3100669687780425,7006,TEC,0.5085444963924569,0.10339339924919333
gene_3787,6.495326160292407,6.695244697376271,-0.19991853708386387,-1.2648446151522812,0.2207805240836657,0.31034243479685086,3787,KCNS1,0.508158836926006,0.19991853708386387
gene_6160,6.979945734247666,7.0948535042623675,-0.11490777001470143,-1.2478997451219707,0.22084657564544116,0.3103800334351395,6160,RPL31,0.5081062244236673,0.11490777001470143
gene_54212,3.132060159112212,3.2676669004229946,-0.13560674131078265,-1.2650784636029424,0.2209768858682023,0.3105079124023476,54212,SNTG1,0.5079273285988486,0.13560674131078265
gene_2253,3.0187597087531723,3.0853298095092923,-0.06657010075611991,-1.2559428636361512,0.22146501334371543,0.3111384469623414,2253,FGF8,0.5070463203862611,0.06657010075611991
gene_51213,4.080684319492558,4.1763413329902015,-0.0956570134976431,-1.2576136274387018,0.22158554601800476,0.3112524114023805,51213,LUZP4,0.5068872752225021,0.0956570134976431
gene_152006,5.766028519845979,5.908544967719122,-0.14251644787314266,-1.2537532495451433,0.22165570337682364,0.31129558768749355,152006,RNF38,0.5068270349761881,0.14251644787314266
gene_1448,3.6133561170693484,3.724489504585643,-0.11113338751629476,-1.2397572796462835,0.22184822686157032,0.3115105703282043,1448,CSN3,0.5065272120631605,0.11113338751629476
gene_6529,2.9518101606486367,2.8779525280087586,0.0738576326398781,1.2528146679909324,0.22223616212907807,0.311999817303703,6529,SLC6A1,0.5058456602893036,0.0738576326398781
gene_6876,7.448705904518836,7.710460551776426,-0.26175464725758957,-1.2589405791896595,0.22294115767257106,0.31293393568082006,6876,TAGLN,0.5045473378452872,0.26175464725758957
gene_5996,6.698590008869865,6.366203718670556,0.33238629019930954,1.2504531931519465,0.22318196244693297,0.31312016846783636,5996,RGS1,0.5042889580228395,0.33238629019930954
gene_9815,5.404568333383989,5.52159542781734,-0.11702709443335113,-1.2478567114352535,0.22319278565346978,0.31312016846783636,9815,GIT2,0.5042889580228395,0.11702709443335113
gene_2981,3.354413456124566,3.441563443728607,-0.08714998760404091,-1.2568730636115935,0.22314791359753988,0.31312016846783636,2981,GUCA2B,0.5042889580228395,0.08714998760404091
gene_2697,9.238659169921442,9.683393144424269,-0.44473397450282626,-1.251994872206019,0.22338978874478016,0.3132998937780515,2697,GJA1,0.5040397523625142,0.44473397450282626
gene_9821,7.389470039815839,7.672407951469012,-0.28293791165317295,-1.259520177243452,0.22340024083376067,0.3132998937780515,9821,RB1CC1,0.5040397523625142,0.28293791165317295
gene_79842,4.945709850979306,4.8041455367640875,0.1415643142152181,1.2534565225702559,0.2238258760121191,0.31384107650349863,79842,ZBTB3,0.5032902152063073,0.1415643142152181
gene_7045,8.913642039741468,9.23701762625337,-0.32337558651190257,-1.2522210458894674,0.22388326392636207,0.31386581488132104,7045,TGFBI,0.5032559834936002,0.32337558651190257
gene_79155,7.407025236001144,7.315424713471835,0.09160052252930928,1.2421356198920588,0.2239634569259231,0.31392250964572505,79155,TNIP2,0.5031775423297925,0.09160052252930928
gene_51393,4.817494956481679,4.937435832034989,-0.11994087555331046,-1.2463096991254865,0.22412564823664288,0.31409409833625,51393,TRPV2,0.5029402236908929,0.11994087555331046
gene_528,5.535677619711457,5.679753167518207,-0.14407554780675014,-1.2441097820619849,0.22445470170524026,0.31444996770793393,528,ATP6V1C1,0.5024484455347874,0.14407554780675014
gene_29766,4.577749935024026,4.464162319444261,0.11358761557976482,1.247000166251832,0.22445922096614201,0.31444996770793393,29766,TMOD3,0.5024484455347874,0.11358761557976482
gene_5324,3.727222577066914,3.901954148432329,-0.17473157136541495,-1.2420624005982146,0.22461636585878683,0.3146143031548137,5324,PLAG1,0.5022215371481875,0.17473157136541495
gene_4502,10.174406514658754,10.462461922341904,-0.2880554076831494,-1.2498730943444336,0.22487708367142717,0.3149236264857706,4502,MT2A,0.5017947561069054,0.2880554076831494
gene_22950,5.897594214449157,6.07202730966368,-0.174433095214523,-1.2454431808016748,0.22544509194110207,0.31566310125157504,22950,SLC4A1AP,0.5007761810453587,0.174433095214523
gene_4791,3.913147746075844,3.8171302861948515,0.09601745988099264,1.2519664708725586,0.22621748134489786,0.3166884329339937,4791,NFKB2,0.4993677989731443,0.09601745988099264
gene_5935,6.150991390658697,6.359301957181209,-0.20831056652251245,-1.243512978879018,0.22637894994489566,0.31685830693279704,5935,RBM3,0.49913490268491567,0.20831056652251245
gene_5678,4.048302409006338,4.1430137946416155,-0.0947113856352777,-1.2470876730134115,0.2264231432366951,0.3168640017969487,5678,PSG9,0.49912709722172705,0.0947113856352777
gene_4738,7.544751353931709,7.660809569163329,-0.11605821523162074,-1.2303188722003675,0.22695572721050594,0.3175530435473716,4738,NEDD8,0.49818372046389403,0.11605821523162074
gene_11024,3.417751070584935,3.53479337151373,-0.11704230092879486,-1.251296554895165,0.22707830253389347,0.317629779297011,11024,LILRA1,0.49807878717037085,0.11704230092879486
gene_6707,3.9113360126964274,4.008024956696673,-0.09668894400024541,-1.237855233524407,0.22711194093129183,0.317629779297011,6707,SPRR3,0.49807878717037085,0.09668894400024541
gene_5754,4.157260557904242,4.063715889809565,0.09354466809467699,1.2462541052311549,0.22713123511336217,0.317629779297011,5754,PTK7,0.49807878717037085,0.09354466809467699
gene_29015,5.008401154566083,5.107818495951655,-0.09941734138557212,-1.2221355119819348,0.22719429097358934,0.3176617060585048,29015,SLC43A3,0.4980351359750594,0.09941734138557212
gene_7681,4.113411103613505,4.032927757875647,0.08048334573785798,1.2318701316134641,0.22772264229170394,0.31834407969155354,7681,MKRN3,0.4971032223862788,0.08048334573785798
gene_162972,4.698543733455668,4.6068800778510965,0.09166365560457113,1.2368951116371605,0.22818018831163456,0.3189272472738014,162972,ZNF550,0.49630837559818586,0.09166365560457113
gene_9453,7.483031183410083,7.269633005566872,0.21339817784321102,1.2372561987252155,0.22851113836884232,0.31933329670832555,9453,GGPS1,0.4957557954512632,0.21339817784321102
gene_84253,4.021193891439965,3.9616710618186404,0.05952282962132438,1.226676938817158,0.22856998846093418,0.31935902315569664,84253,GARNL3,0.49572080879558944,0.05952282962132438
gene_9542,3.424073306902856,3.539416222139628,-0.1153429152367722,-1.2377953084778273,0.22865671062730766,0.31936718143329473,9542,NRG2,0.49570971454294277,0.1153429152367722
gene_57158,4.5232784043864465,4.619133347396373,-0.09585494300992625,-1.2409512063416408,0.22861824748579088,0.31936718143329473,57158,JPH2,0.49570971454294277,0.09585494300992625
gene_4762,3.65600260225866,3.7497883832373415,-0.09378578097868173,-1.2411815631817513,0.22880443458680322,0.3195169973354527,4762,NEUROG1,0.4955060337414349,0.09378578097868173
gene_6745,7.500421415531293,7.281534569899704,0.2188868456315891,1.2393811222749234,0.2290150658452516,0.31975459246463084,6745,SSR1,0.495183209264556,0.2188868456315891
gene_79933,3.16715880249944,2.922099935656777,0.24505886684266276,1.2219749108482243,0.22905790676674145,0.31975671597934047,79933,SYNPO2L,0.49518032509125537,0.24505886684266276
gene_4521,6.434288136295508,6.245894843772413,0.1883932925230951,1.2314491411513129,0.22909756857174982,0.31975671597934047,4521,NUDT1,0.49518032509125537,0.1883932925230951
gene_967,11.241998139441229,11.544363753926078,-0.3023656144848488,-1.2434237589734356,0.22920839010955768,0.31985486069891805,967,CD63,0.4950470451068737,0.3023656144848488
gene_10881,4.224340810115935,4.307779283800087,-0.08343847368415158,-1.2335217179343836,0.2294333086700151,0.3201121622910087,10881,ACTL7A,0.49469782502634857,0.08343847368415158
gene_118,6.77199272720679,6.896157063131728,-0.12416433592493803,-1.2385791804409971,0.22959642826554186,0.32028316446086985,118,ADD1,0.49446588922848456,0.12416433592493803
gene_5493,7.634055819167032,8.068223559652434,-0.4341677404854023,-1.242359267621894,0.22985002241308417,0.320580294418249,5493,PPL,0.49406317658086385,0.4341677404854023
gene_2717,8.307115447874072,8.092086739962886,0.2150287079111859,1.225883772972841,0.2302882669340365,0.3211348126396055,2717,GLA,0.4933126121607884,0.2150287079111859
gene_10567,8.637398007287922,8.326818721010264,0.3105792862776582,1.2331858400187043,0.23049833257875268,0.3213709979474594,10567,RABAC1,0.4929933186109477,0.3105792862776582
gene_28985,5.07426848908868,5.1316915880105185,-0.05742309892183872,-1.2236323687688346,0.23058423489654076,0.3214340164127065,28985,MCTS1,0.49290816503811885,0.05742309892183872
gene_4100,3.4569285711346422,3.3305278969968874,0.1264006741377548,1.2174534308338212,0.2306600086902934,0.32148289598080604,4100,MAGEA1,0.4928421281169083,0.1264006741377548
gene_2137,5.290994123022878,5.2005030175764615,0.09049110544641614,1.22906430954509,0.23078919598176445,0.3216061903419788,2137,EXTL3,0.49267560045378356,0.09049110544641614
gene_10202,5.867718795637295,5.097440416132326,0.770278379504969,1.2344521723688913,0.23111188539913027,0.3219990400488588,10202,DHRS2,0.4921454230312031,0.770278379504969
gene_2113,6.0826270978566,6.221474299482356,-0.13884720162575626,-1.2239659862658676,0.2321570354878521,0.3233981494527373,2113,ETS1,0.49026246954020547,0.13884720162575626
gene_3933,3.716219441615421,3.807584642709232,-0.09136520109381108,-1.2239334753664857,0.23253622199718685,0.3238692319421137,3933,LCN1,0.48963030865071416,0.09136520109381108
gene_846,4.525471503371515,4.634126340400341,-0.10865483702882628,-1.2342974691543898,0.23275674810359429,0.32411920997603316,846,CASR,0.4892952283341811,0.10865483702882628
gene_1906,5.002082348874269,5.149632442008321,-0.14755009313405232,-1.2218958878960882,0.23307695069757384,0.32450787723179486,1906,EDN1,0.48877475650065655,0.14755009313405232
gene_24146,5.647243468525093,5.564906372939969,0.0823370955851237,1.2225154165063241,0.23324485580036775,0.32468440441662333,24146,CLDN15,0.48853857136311374,0.0823370955851237
gene_3050,3.4688147739838784,3.5756918109685447,-0.10687703698466633,-1.2270531420587845,0.23331900866580715,0.3247303862238067,3050,HBZ,0.488477070930882,0.10687703698466633
gene_8926,5.471493187290252,5.368122432581052,0.10337075470919999,1.2081846666736982,0.2334483138724584,0.3248530986168817,8926,SNURF,0.4883129863534526,0.10337075470919999
gene_2301,3.6265969788581724,3.6949961941819853,-0.06839921532381288,-1.2227685175106051,0.23383589787003578,0.32533511019726435,2301,FOXE3,0.48766906508547164,0.06839921532381288
gene_55512,4.401177524082348,4.301180696782231,0.09999682730011727,1.225552578295115,0.23409749543865352,0.325641698340505,55512,SMPD3,0.48725998891893335,0.09999682730011727
gene_6283,2.8977420621183696,3.0274681498003932,-0.12972608768202365,-1.2059494121110879,0.23448811500089267,0.3260322685871054,6283,S100A12,0.4867394141167716,0.12972608768202365
gene_6559,4.009298041412975,4.092157990579762,-0.08285994916678696,-1.2270793804574347,0.23446933080971022,0.3260322685871054,6559,SLC12A3,0.4867394141167716,0.08285994916678696
gene_10660,3.3889949260763883,3.461544418775512,-0.0725494926991237,-1.220914376559153,0.23450212556347455,0.3260322685871054,10660,LBX1,0.4867394141167716,0.0725494926991237
gene_1665,8.539244884805163,8.379211473643378,0.16003341116178404,1.2131214281259854,0.23458368705143182,0.3260882549982674,1665,DHX15,0.4866648432710166,0.16003341116178404
gene_10079,6.89503209734906,7.087286782108661,-0.19225468475960117,-1.2242676462925084,0.23478177288241192,0.3263061704421695,10079,ATP9A,0.4863747136358224,0.19225468475960117
gene_10683,4.36312068762612,4.440675626302474,-0.07755493867635366,-1.2227261016007243,0.2352081037257496,0.3267836726112323,10683,DLL3,0.48573965064631475,0.07755493867635366
gene_8773,4.676609012441061,4.740698834028098,-0.06408982158703758,-1.201689681257969,0.23517340933160916,0.3267836726112323,8773,SNAP23,0.48573965064631475,0.06408982158703758
gene_57140,5.853374615572488,5.976552401010187,-0.12317778543769897,-1.2178459712286114,0.2355081809468914,0.3270878419737792,57140,RNPEPL1,0.485335598528123,0.12317778543769897
gene_240,4.900785818343173,4.780056555259397,0.12072926308377596,1.2141520511091455,0.23550987330162196,0.3270878419737792,240,ALOX5,0.485335598528123,0.12072926308377596
gene_5858,4.253941203650377,4.348628189662007,-0.09468698601162995,-1.2151837637775944,0.23567672777310172,0.3272620220193748,5858,PZP,0.48510439061135247,0.09468698601162995
gene_4942,10.245522358598743,9.974088224957145,0.2714341336415984,1.2188117461456582,0.2357744874598194,0.32728267313591036,4942,OAT,0.4850769863224601,0.2714341336415984
gene_6198,6.254108268759573,6.450854939932199,-0.196746671172626,-1.2203340845634916,0.2357453426705436,0.32728267313591036,6198,RPS6KB1,0.4850769863224601,0.196746671172626
gene_29116,6.430498704822561,6.258663170863894,0.17183553395866724,1.2183110717052623,0.23621345203123967,0.3278343814922144,29116,MYLIP,0.484345501926766,0.17183553395866724
gene_6697,7.51398472320309,7.386120424970879,0.12786429823221113,1.200860389087256,0.23632618304661399,0.32793320462468994,6697,SPR,0.4842146069500943,0.12786429823221113
gene_49,3.6667422761357367,3.791197096072969,-0.1244548199372324,-1.2175748903948247,0.23735822029257525,0.32930742544807917,49,ACR,0.48239847640996186,0.1244548199372324
gene_7096,3.621371200811691,3.865959065216227,-0.24458786440453562,-1.2095639205706354,0.2376706075891621,0.3296829067506786,7096,TLR1,0.4819035693758036,0.24458786440453562
gene_2153,3.517479317858453,3.421050119136993,0.09642919872146027,1.2049825029608403,0.23792811675756254,0.3299821457735285,2153,F5,0.48150955770333276,0.09642919872146027
gene_11166,3.8017106564421264,3.9610696516935158,-0.1593589952513894,-1.2161043414057382,0.2384550383700335,0.33065486181003595,11166,SOX21,0.4806250872296272,0.1593589952513894
gene_59335,4.658159557102864,4.732538588853819,-0.07437903175095517,-1.2011005107078003,0.23891753881356192,0.33123802738951874,59335,PRDM12,0.47985981036120495,0.07437903175095517
gene_4848,5.649749162320432,5.595918961083344,0.05383020123708793,1.2022280266878267,0.23921477681788617,0.3315919067106981,4848,CNOT2,0.47939607798237416,0.05383020123708793
gene_26508,5.223599719115726,5.138492838933114,0.08510688018261181,1.2024947134092083,0.2395396784707307,0.3319840015590313,26508,HEYL,0.4788828446153714,0.08510688018261181
gene_4583,4.882473763620516,4.999761950998962,-0.11728818737844549,-1.1908452641984923,0.2396264818245249,0.33204603035063573,4583,MUC2,0.47880170743573564,0.11728818737844549
gene_10481,4.121019278161296,4.005162142441455,0.1158571357198408,1.200133163527872,0.23967865710744632,0.3320600623118427,10481,HOXB13,0.4787833549363663,0.1158571357198408
gene_10282,6.761971562513018,7.0022451530869905,-0.24027359057397213,-1.2079764504087684,0.23995534778586214,0.3323494204900217,10282,BET1,0.47840507415839834,0.24027359057397213
gene_6194,10.250772444620765,10.320517142022553,-0.0697446974017879,-1.1973176307506022,0.2399716848973159,0.3323494204900217,6194,RPS6,0.47840507415839834,0.0697446974017879
gene_10622,3.2920152303222174,3.3886400093066285,-0.09662477898441102,-1.205272738861258,0.2400372940397064,0.33238199386841333,10622,POLR3G,0.4783625112880474,0.09662477898441102
gene_91373,3.8537477587391336,3.7803896689526217,0.07335808978651182,1.190846258104179,0.24011958456085758,0.3324097852053665,91373,UAP1L1,0.478326200296635,0.07335808978651182
gene_8751,5.204918302292516,5.132636846156877,0.07228145613563886,1.2015037807559594,0.24014155053775052,0.3324097852053665,8751,ADAM15,0.478326200296635,0.07228145613563886
gene_7223,3.93849178889829,4.015184669417429,-0.07669288051913847,-1.211535345153584,0.24021133416860763,0.3324481082946888,7223,TRPC4,0.47827613393988927,0.07669288051913847
gene_4686,4.730933475567745,4.572438564613251,0.1584949109544933,1.1988664839586167,0.2402754699503455,0.3324786028032028,4686,NCBP1,0.47823629918347405,0.1584949109544933
gene_4838,3.8969313542052366,3.9963305191924072,-0.09939916498717061,-1.211780446769851,0.24034522720847798,0.3325168639217503,4838,NODAL,0.47818632412798445,0.09939916498717061
gene_5279,5.16015134587467,5.044106986102635,0.11604435977203487,1.2035236242503462,0.2404290383219998,0.3325745516953639,5279,PIGC,0.4781109856670505,0.11604435977203487
gene_2275,5.7602024561979155,5.6160734733084565,0.14412898288945897,1.2121761513659282,0.24058019672460013,0.33267691007022104,2275,FHL3,0.4779773409318405,0.14412898288945897
gene_6755,3.700403063464377,3.7879086521822454,-0.0875055887178684,-1.2055111471622142,0.2405872905421087,0.33267691007022104,6755,SSTR5,0.4779773409318405,0.0875055887178684
gene_55131,6.84935031064815,6.771487529887461,0.07786278076068953,1.1954164609965583,0.2409299548321941,0.3330924112937389,55131,RBM28,0.47743526154717914,0.07786278076068953
gene_785,3.8375742621735673,3.75174100374171,0.0858332584318573,1.1897542260169787,0.2410200950432471,0.33315430127712403,785,CACNB4,0.47735457528535025,0.0858332584318573
gene_3975,4.112001454655762,4.041669305485186,0.07033214917057595,1.1844688103131196,0.24105909554229285,0.33315430127712403,3975,LHX1,0.47735457528535025,0.07033214917057595
gene_5089,5.022960633265413,4.955582018442987,0.06737861482242558,1.1997267541718597,0.24110945534908657,0.33316559385682176,5089,PBX2,0.47733985471318824,0.06737861482242558
gene_10578,4.470315521757449,4.705159105099517,-0.23484358334206767,-1.1945452874711937,0.24147855674135527,0.33355888798084354,10578,GNLY,0.4768274826845848,0.23484358334206767
gene_79872,4.651830974640206,4.500771656666245,0.151059317973961,1.2042259786241587,0.24147299903566188,0.33355888798084354,79872,CBLL1,0.4768274826845848,0.151059317973961
gene_55958,5.917145844772338,6.030899065440404,-0.11375322066806604,-1.2007242823868765,0.24152199606272004,0.3335605461537776,55958,KLHL9,0.47682532374476544,0.11375322066806604
gene_3274,4.33140954690899,4.434625055594188,-0.10321550868519846,-1.2048776715674747,0.24192765686485276,0.33406237213879036,3274,HRH2,0.4761724393357968,0.10321550868519846
gene_1798,6.793966653132327,6.583989745622198,0.20997690751012943,1.1990053641620226,0.24225409282787944,0.33445464529051816,1798,DPAGT1,0.4756627676885383,0.20997690751012943
gene_7189,5.430336166985358,5.512803767531378,-0.08246760054602031,-1.1961512182653946,0.2424431662950387,0.33460056993230153,7189,TRAF6,0.47547332362992195,0.08246760054602031
gene_6546,3.456522689314446,3.514362758553339,-0.057840069238892955,-1.199117009634903,0.242444530980452,0.33460056993230153,6546,SLC8A1,0.47547332362992195,0.057840069238892955
gene_54982,4.450067214426048,4.378813262419085,0.0712539520069635,1.2032522439495343,0.24300880254980992,0.33532072579693323,54982,CLN6,0.4745396024880857,0.0712539520069635
gene_23592,7.672037693968317,7.504460845149419,0.16757684881889823,1.1993165374484298,0.2430554477066315,0.33532649729896385,23592,LEMD3,0.4745321275253991,0.16757684881889823
gene_9723,2.6245255433468273,2.7692408926691052,-0.14471534932227792,-1.2074269029261648,0.24325616683882537,0.33554479467706616,9723,SEMA3E,0.4742494940271298,0.14471534932227792
gene_5081,3.4698820843200093,3.3951594074884155,0.07472267683159384,1.1795604677520062,0.24351625406342559,0.3357862508012698,5081,PAX7,0.47393709057851413,0.07472267683159384
gene_23275,4.958686548760779,4.888694764347835,0.06999178441294429,1.201322156054969,0.24349885336324348,0.3357862508012698,23275,POFUT2,0.47393709057851413,0.06999178441294429
gene_57379,2.954507341108819,3.2320296266423205,-0.27752228553350156,-1.207762721500989,0.24420037170820835,0.33667079877439265,57379,AICDA,0.4727945506184912,0.27752228553350156
gene_10466,5.87014737955836,6.0632130324709514,-0.19306565291259137,-1.19908771874296,0.24488033828633282,0.33754931601451743,10466,COG5,0.47166276769714804,0.19306565291259137
gene_1977,6.192857521066423,6.319442524134571,-0.1265850030681479,-1.1894227247166307,0.24527720598311364,0.33803736398754775,1977,EIF4E,0.471035293578026,0.1265850030681479
gene_4621,3.575573280062155,3.4679659234120916,0.10760735665006349,1.1898109305340847,0.24541380325340065,0.33816660343606786,4621,MYH3,0.4708692845549385,0.10760735665006349
gene_79723,6.532114989077036,6.3775517170808635,0.1545632719961727,1.177531296325985,0.24549695783978068,0.33822216958491763,79723,SUV39H2,0.47079792892976285,0.1545632719961727
gene_2676,4.422434896856378,4.525968017920676,-0.10353312106429868,-1.1957983656861804,0.24562244748541823,0.33833603136095375,2676,GFRA3,0.47065174921771463,0.10353312106429868
gene_3059,6.018481931540842,6.370820481507221,-0.3523385499663787,-1.1880043109990237,0.24588282938971406,0.33851755643141074,3059,HCLS1,0.47041880271425063,0.3523385499663787
gene_1938,11.16293599695006,10.987506053787955,0.17542994316210425,1.1915531424361838,0.24585156456217783,0.33851755643141074,1938,EEF2,0.47041880271425063,0.17542994316210425
gene_1044,5.770435574017247,5.887415927615134,-0.11698035359788683,-1.1977710626811393,0.24583869741058964,0.33851755643141074,1044,CDX1,0.47041880271425063,0.11698035359788683
gene_2067,7.167997254972533,6.984152486880895,0.18384476809163797,1.191519018924109,0.24606284741041032,0.338683045733896,2067,ERCC1,0.47020654332734446,0.18384476809163797
gene_53905,3.6854727524883244,3.6042676216394187,0.08120513084890568,1.1866942533468654,0.2460888079550583,0.338683045733896,53905,DUOX1,0.47020654332734446,0.08120513084890568
gene_23558,6.223846568090228,6.400052076944398,-0.17620550885416986,-1.1872237776405556,0.24629010894375925,0.3389010263685079,23558,WBP2,0.4699271158911423,0.17620550885416986
gene_3029,7.382008040665498,7.621312039452829,-0.23930399878733066,-1.1928917204655891,0.24641069156577106,0.33900788001653204,3029,HAGH,0.4697902067882957,0.23930399878733066
gene_5340,3.5832313575818224,3.6651806904873823,-0.08194933290555984,-1.1925224507011911,0.24676021416289662,0.3394296135245418,5340,PLG,0.4692502703587862,0.08194933290555984
gene_6569,3.676432680335603,3.748629651555685,-0.07219697122008206,-1.1892044283858139,0.24713994593492986,0.33989274696066546,6569,SLC34A1,0.468658102814906,0.07219697122008206
gene_2703,5.370480249569123,5.497220944609285,-0.12674069504016128,-1.1906408801296873,0.24740939643325324,0.34016856098210596,2703,GJA8,0.46830582718118924,0.12674069504016128
gene_774,3.876835909925526,3.946309043469723,-0.06947313354419737,-1.1838874964689046,0.24742664483743407,0.34016856098210596,774,CACNA1B,0.46830582718118924,0.06947313354419737
gene_51458,4.194139108057949,4.068095170312227,0.1260439377457221,1.1828213258982125,0.2476055686364527,0.3403552960003598,51458,RHCG,0.4680674872928545,0.1260439377457221
gene_26959,4.9964232038071765,5.0807720094791575,-0.084348805671981,-1.1875340959522365,0.2476709883739445,0.34038597201340753,26959,HBP1,0.468028346362729,0.084348805671981
gene_51050,4.795707950909447,4.3957035507876,0.4000044001218477,1.181570704168878,0.24794860641188776,0.3407082207820911,51050,PI15,0.46761738742646813,0.4000044001218477
gene_27295,4.304439492706155,4.422507841863599,-0.11806834915744346,-1.1820401975412262,0.24855348489417253,0.3414799704609048,27295,PDLIM3,0.46663476481820615,0.11806834915744346
gene_51124,6.828900160769918,6.963385486362608,-0.13448532559268944,-1.1783171539792605,0.2489402000317316,0.3419517759002582,51124,IER3IP1,0.4660351364500921,0.13448532559268944
gene_8543,5.663497228295763,5.826091096112407,-0.16259386781664364,-1.167825493744906,0.2490161656874159,0.34199663659713453,8543,LMO4,0.46597816503885797,0.16259386781664364
gene_5143,5.752804741999382,5.6273335942160365,0.12547114778334567,1.1909815357332554,0.249278527661643,0.3422974322629099,5143,PDE4C,0.46559635870095395,0.12547114778334567
gene_3792,5.5881855846148945,5.684021280073121,-0.09583569545822623,-1.1835126738827688,0.24959314098375682,0.34266985993545335,3792,KEL,0.46512409294206447,0.09583569545822623
gene_7699,4.789154541118216,4.64538932436768,0.14376521675053588,1.1761162462939985,0.24996212157464934,0.3431021516261441,7699,ZNF140,0.4645765584333879,0.14376521675053588
gene_4089,4.8422884456514055,4.928748976356069,-0.08646053070466309,-1.1752860259299514,0.24999490698452995,0.3431021516261441,4089,SMAD4,0.4645765584333879,0.08646053070466309
gene_79175,4.3457835546498105,4.406161890653272,-0.06037833600346154,-1.1821031087489524,0.250058044935354,0.3431291713039949,79175,ZNF343,0.4645423586042418,0.06037833600346154
gene_3336,8.386176802558762,8.145949088250592,0.24022771430816903,1.1777408500977766,0.2502477772018543,0.34327022695206594,3336,HSPE1,0.4643638628461845,0.24022771430816903
gene_26716,3.909405780549004,4.010244038692369,-0.10083825814336445,-1.1852736437814513,0.25022071689777725,0.34327022695206594,26716,OR2H1,0.4643638628461845,0.10083825814336445
gene_6279,5.811139050015591,5.38693976083071,0.42419928918488026,1.164637395409757,0.2504038702048671,0.34342468965054457,6279,S100A8,0.46416848554800266,0.42419928918488026
gene_1002,4.011197464370416,4.090194935389645,-0.07899747101922916,-1.1757453408327785,0.25120507693337435,0.3444637076823853,1002,CDH4,0.4628565281353288,0.07899747101922916
gene_57338,3.4202587253787646,3.489613597368603,-0.06935487198983825,-1.1751016434481023,0.25131886967088896,0.344559915588717,57338,JPH3,0.46273524764015944,0.06935487198983825
gene_5529,6.856265546465339,7.035723684585708,-0.17945813812036882,-1.1758605329053895,0.25168249786597047,0.34499855678659413,5529,PPP2R5E,0.46218272168304286,0.17945813812036882
gene_8493,4.656790804882779,4.801120313314544,-0.14432950843176506,-1.1734334221991027,0.2518541347438608,0.34517391566682903,8493,PPM1D,0.46196203077253223,0.14432950843176506
gene_57826,7.3009699972643975,7.075328636462594,0.22564136080180397,1.1703815972787104,0.25195085832409164,0.34524656050413877,57826,RAP2C,0.46187063935762585,0.22564136080180397
gene_4752,4.274905492899701,4.160844990366322,0.11406050253337874,1.1732934814393616,0.252264897710868,0.3456169148547406,4752,NEK3,0.4614050108450195,0.11406050253337874
gene_9258,5.965590608115167,5.786845010676945,0.17874559743822171,1.1687581153969884,0.2524074387853386,0.3457522192693528,9258,MFHAS1,0.46123502361679913,0.17874559743822171
